,Gn,mean,std,percentile_rank
4841,ELAVL2,34.29,0.0,67.89700926705981
17078,TRDN,34.289,0.0,67.89174389216512
17494,UBE2E3,34.278,0.0,67.88647851727043
13362,RBM19,34.277,0.0,67.88121314237574
422,AGFG2,34.247,0.0,67.87594776748105
16710,TMEM230,34.246,0.0,67.87068239258636
2452,CCDC9,34.245,0.0,67.86541701769167
5018,ERAL1,34.244,0.0,67.86015164279696
8475,LBH,34.243,0.0,67.85488626790227
8315,KRT84,34.227,0.0,67.84698820556024
10104,N6AMT1,34.227,0.0,67.84698820556024
12608,PRADC1,34.222,0.0,67.8390901432182
17883,VPS33B,34.219,0.0,67.83382476832351
3181,CLDN7,34.218,0.0,67.8285593934288
6923,HELLS,34.217,0.0,67.82329401853411
1905,C1orf52,34.215,0.0,67.81802864363942
1878,C1orf109,34.209,0.0,67.81276326874473
4834,EIPR1,34.193,0.0,67.80749789385004
17192,TRMT6,34.179,0.0,67.80223251895535
12576,PPP2R5A,34.168,0.0,67.79170176916597
11425,OVGP1,34.168,0.0,67.79170176916597
1284,ATP6V1B1,34.168,0.0,67.79170176916597
1650,BRD9,34.166,0.0,67.78117101937659
9457,MGAT2,34.155,0.0,67.77590564448188
15709,STARD3,34.151,0.0,67.77064026958719
6090,GCAT,34.145,0.0,67.7653748946925
1593,BMS1,34.144,0.0,67.75747683235046
8967,LYG2,34.144,0.0,67.75747683235046
14653,SIRPB1,34.14066666666667,10.90134841812394,67.74957877000843
2454,CCDC91,34.138,0.0,67.74431339511374
1233,ATP1A4,34.135,0.0,67.73904802021904
12399,POLR3E,34.132,0.0,67.73378264532435
6887,HDAC4,34.118,0.0,67.72851727042965
16242,TDP2,34.104,0.0,67.72325189553496
18280,ZCCHC10,34.1,0.0,67.71798652064027
12687,PRKAB1,34.097,0.0,67.71272114574558
5191,F5,34.094,0.0,67.70482308340354
17879,VPS26C,34.094,0.0,67.70482308340354
7787,IVNS1ABP,34.092,0.0,67.6969250210615
2534,CCPG1,34.084,0.0,67.6916596461668
10135,NAF1,34.077,0.0,67.6863942712721
13390,RBMS1,34.072,0.0,67.68112889637742
2168,CAMK1D,34.067,0.0,67.67586352148273
10450,NIPA2,34.064,0.0,67.67059814658803
5056,ERLEC1,34.063,0.0,67.66533277169334
18934,ZNRF2,34.047,0.0,67.66006739679865
1123,ASB9,34.042,0.0,67.65480202190396
17180,TRMT10A,34.034,0.0,67.64953664700927
3434,COMMD10,34.033,0.0,67.64427127211458
2834,CENPB,34.03,0.0,67.63900589721989
13697,RNF103,34.007,0.0,67.6337405223252
6308,GMIP,34.006,0.0,67.6284751474305
2913,CETP,34.004,0.0,67.62057708508846
3522,CPD,34.004,0.0,67.62057708508846
3746,CTDNEP1,33.994,0.0,67.61267902274642
11813,PDSS1,33.982,0.0,67.60478096040437
2330,CCDC110,33.982,0.0,67.60478096040437
2014,C6orf15,33.981,0.0,67.59688289806233
13149,RAB29,33.961,0.0,67.59161752316764
3830,CXCL2,33.958,0.0,67.58635214827295
11737,PDCD11,33.956,0.0,67.58108677337826
9638,MORF4L2,33.946,0.0,67.57582139848357
15350,SOX3,33.935,0.0,67.56792333614153
11795,PDK2,33.935,0.0,67.56792333614153
14431,SERPINB7,33.934,0.0,67.5600252737995
13413,RBPMS2,33.918,0.0,67.5547598989048
11500,PAGE2B,33.915,0.0,67.54949452401011
16269,TEFM,33.903,0.0,67.54422914911542
18271,ZC3H4,33.899,0.0,67.53896377422073
1089,ARSL,33.893,0.0,67.53369839932604
2912,CETN3,33.892,0.0,67.52843302443135
4240,DHX30,33.881,0.0,67.52316764953665
10559,NOL12,33.871,0.0,67.51790227464195
2317,CC2D1A,33.87,0.0,67.51263689974726
11510,PAK1,33.852,0.0,67.50737152485257
4445,DOCK2,33.847,0.0,67.50210614995787
4696,EDRF1,33.839,0.0,67.49684077506318
2896,CERK,33.836,0.0,67.49157540016849
7687,IRF2BP2,33.835,0.0,67.4863100252738
17415,TVP23C,33.833,13.740865935837768,67.4810446503791
12207,PLEKHF2,33.83,0.0,67.47577927548441
10897,OAZ2,33.826,0.0,67.47051390058972
15884,SUSD2,33.825,0.0,67.46524852569503
14141,SAP30BP,33.824,0.0,67.45998315080034
13520,RFT1,33.814,0.0,67.45471777590565
10570,NOMO2,33.813,7.752718748929308,67.44945240101096
15541,SPRYD7,33.799,0.0,67.44418702611627
14436,SERPINE1,33.798,0.0,67.43892165122156
9909,MTHFS,33.795,6.660945878777279,67.43365627632687
7261,HTN3,33.79,0.0,67.42839090143218
6560,GPSM1,33.786,0.0,67.42312552653749
6270,GLMN,33.78,0.0,67.4178601516428
12230,PLGLB1,33.779,0.0,67.40732940185342
12231,PLGLB2,33.779,0.0,67.40732940185342
9610,MNX1,33.779,0.0,67.40732940185342
13957,RRAGC,33.778,0.0,67.39679865206402
13485,RERGL,33.775,0.0,67.38890058972198
12331,PNPLA8,33.775,0.0,67.38890058972198
4661,ECD,33.766,0.0,67.38100252737995
1896,C1orf198,33.761,0.0,67.37573715248526
17035,TPX2,33.746,0.0,67.37047177759057
17571,UCN3,33.742,0.0,67.36520640269588
7343,IFI27,33.728,0.0,67.35994102780118
5768,FOSL2,33.708,0.0,67.35467565290648
5743,FNBP1L,33.693,0.0,67.34941027801179
6438,GPATCH11,33.683,0.0,67.34151221566975
12484,PPFIBP1,33.683,0.0,67.34151221566975
4606,DVL2,33.682,0.0,67.33361415332772
12225,PLEKHO2,33.679,0.0,67.32834877843302
8532,LDLR,33.677,0.0,67.32308340353833
3786,CTSV,33.676,0.0,67.31781802864364
1348,AXL,33.666,0.0,67.31255265374895
14645,SIN3A,33.657,0.0,67.30728727885426
557,ALG11,33.637,0.0,67.30202190395957
5617,FGD3,33.63,0.0,67.29675652906487
15494,SPINT1,33.615,0.0,67.29149115417017
14011,RTF1,33.602,0.0,67.28622577927548
13358,RBM15,33.59,0.0,67.28096040438079
314,ADD2,33.584,0.0,67.2756950294861
10169,NAT1,33.565,0.0,67.26779696714405
15439,SPATS2,33.565,0.0,67.26779696714405
1171,ATAD3B,33.557,0.0,67.25989890480201
15732,STEAP2,33.555,0.0,67.25463352990732
4879,ELP1,33.552,0.0,67.24936815501263
8932,LTBR,33.54,0.0,67.24410278011794
11362,ORC5,33.535,0.0,67.23883740522325
18319,ZDHHC9,33.528,0.0,67.23357203032856
7726,ITFG1,33.526,0.0,67.22830665543387
10648,NPM2,33.524,0.0,67.22304128053918
6205,GIMAP5,33.516,0.0,67.21514321819714
6202,GIMAP1-GIMAP5,33.516,0.0,67.21514321819714
1053,ARMS2,33.5,0.0,67.2072451558551
14202,SCG2,33.498,0.0,67.20197978096041
9328,MED15,33.497,0.0,67.19671440606572
328,ADGRE5,33.486,0.0,67.19144903117102
14246,SCO2,33.48,0.0,67.18618365627633
6842,HAUS1,33.468,0.0,67.18091828138164
4193,DFFB,33.457,0.0,67.17565290648693
5153,EXOG,33.453,0.0,67.17038753159224
6,AAAS,33.443,0.0,67.16512215669755
1290,ATP6V1E2,33.437,0.0,67.15985678180286
10351,NELFCD,33.425,0.0,67.15459140690817
7488,IL18BP,33.423,0.0,67.14932603201348
12027,PIGL,33.422,0.0,67.14406065711879
3380,COG7,33.41,0.0,67.1387952822241
13372,RBM33,33.409,0.0,67.1335299073294
2344,CCDC127,33.408,0.0,67.12826453243471
9244,MBOAT2,33.405,0.0,67.12036647009268
13410,RBPJ,33.405,0.0,67.12036647009268
3024,CHML,33.398,0.0,67.11246840775064
18365,ZFYVE21,33.394,0.0,67.10720303285595
17754,USP47,33.386,0.0,67.10193765796124
15695,STAG2,33.384,0.0,67.09667228306655
1330,AURKA,33.383,0.0,67.09140690817186
18057,WIPF2,33.38,0.0,67.08614153327717
14276,SDE2,33.376,0.0,67.08087615838248
17472,UBAC1,33.373,0.0,67.07297809604043
18012,WDR62,33.373,0.0,67.07297809604043
3331,CNOT6,33.366,0.0,67.0650800336984
4962,EP300,33.363,0.0,67.0598146588037
6336,GNB3,33.353,0.0,67.05454928390901
745,ANLN,33.352,0.0,67.04928390901432
6704,GTF3C2,33.348,0.0,67.04401853411963
8605,LIAS,33.342,0.0,67.03875315922494
18288,ZCCHC4,33.336,0.0,67.03348778433025
13986,RSF1,33.332,0.0,67.02822240943556
5132,EVX1,33.317,0.0,67.02295703454087
15134,SMARCD2,33.301,0.0,67.01769165964616
17457,TYW5,33.297,0.0,67.01242628475147
1664,BRMS1L,33.288,0.0,67.00716090985678
5918,FYCO1,33.281,0.0,67.00189553496209
10771,NTHL1,33.258,0.0,66.9966301600674
17983,WDR24,33.256,0.0,66.9913647851727
1681,BST1,33.254,0.0,66.98609941027802
5748,FNDC3A,33.252,0.0,66.98083403538332
14931,SLC37A1,33.24,0.0,66.97030328559393
14887,SLC30A6,33.24,0.0,66.97030328559393
9121,MAP2K6,33.24,0.0,66.97030328559393
10688,NR2F2,33.239,0.0,66.95977253580455
13178,RAB43,33.237,0.0,66.95450716090986
16142,TBCC,33.231,0.0,66.94924178601516
7564,IMPG1,33.228,0.0,66.94397641112047
10733,NSD2,33.225,0.0,66.93871103622578
22,AARSD1,33.221000000000004,2.791657572124487,66.93344566133108
9678,MPRIP,33.22,0.0,66.92554759898904
12119,PKN1,33.22,0.0,66.92554759898904
3769,CTR9,33.219,0.0,66.917649536647
6092,GCC2,33.206,0.0,66.91238416175231
7634,INTS8,33.204,0.0,66.90711878685762
15512,SPOUT1,33.186,0.0,66.90185341196293
17103,TRIM2,33.174,0.0,66.89658803706824
8293,KRT39,33.173,0.0,66.89132266217355
7626,INTS14,33.171,0.0,66.88605728727886
12717,PRKRIP1,33.168,0.0,66.88079191238417
8048,KIAA1143,33.164,0.0,66.87552653748948
12354,POLB,33.157,0.0,66.87026116259477
5326,FAM193A,33.155,0.0,66.86499578770008
7623,INTS11,33.146,0.0,66.85973041280539
4463,DOLPP1,33.137,0.0,66.8544650379107
18170,YIPF4,33.133,0.0,66.849199663016
14877,SLC2A5,33.127,0.0,66.8439342881213
8093,KIF2C,33.116,0.0,66.83866891322661
2477,CCL2,33.113,0.0,66.83340353833192
10819,NUDT6,33.107,0.0,66.82813816343723
4349,DNAAF5,33.096,0.0,66.82287278854254
11059,OR1J4,33.091,0.0,66.81760741364785
9917,MTMR12,33.09,0.0,66.81234203875316
8460,LARP4,33.084,0.0,66.80707666385847
11970,PHIP,33.082,0.0,66.80181128896378
11874,PEX5,33.072,0.0,66.79654591406909
18883,ZNF800,33.065,0.0,66.7912805391744
1851,C1GALT1,33.057,0.0,66.7860151642797
2550,CCSMST1,33.04,0.0,66.78074978938501
15612,SRSF12,33.039,0.0,66.77548441449032
16701,TMEM218,33.038,0.0,66.77021903959563
12130,PLA2G12A,33.034,0.0,66.76495366470093
16705,TMEM222,33.031,0.0,66.75705560235889
6404,GOLGB1,33.031,0.0,66.75705560235889
4388,DNAJC13,33.03,0.0,66.74915754001685
14681,SKIV2L,33.02,0.0,66.74389216512215
12009,PIAS3,33.011,0.0,66.73862679022746
2671,CDC42BPB,33.006,0.0,66.73336141533277
11368,ORMDL3,32.999,0.0,66.72809604043807
4568,DUS1L,32.976,0.0,66.72283066554338
17493,UBE2E2,32.973,0.0,66.7175652906487
9562,MLST8,32.964,0.0,66.712299915754
540,ALDH1L2,32.963,0.0,66.70703454085931
8302,KRT72,32.962,0.0,66.70176916596462
2182,CAMSAP1,32.951,0.0,66.69650379106993
13984,RSBN1L,32.941,0.0,66.69123841617524
3952,DAB2,32.94,0.0,66.68597304128055
9905,MTHFD1L,32.936,3.3842130547588174,66.68070766638584
18515,ZNF280C,32.931,0.0,66.67544229149115
16869,TNFRSF10A,32.921,0.0,66.67017691659646
8891,LRRN4,32.919,0.0,66.66491154170177
14905,SLC35B3,32.918,0.0,66.65964616680708
5168,EXTL2,32.914,0.0,66.65438079191239
11609,PBX1,32.881,0.0,66.6491154170177
2661,CDC25B,32.874,0.0,66.64385004212299
9647,MOSPD2,32.871,0.0,66.6385846672283
720,ANKRD44,32.87,0.0,66.63331929233361
8641,LIN9,32.856,0.0,66.62805391743892
16580,TMED8,32.851,0.0,66.62278854254423
14219,SCIN,32.848,0.0,66.61752316764954
14803,SLC25A17,32.835,0.0,66.61225779275485
1570,BLOC1S6,32.826,0.0,66.60699241786016
14492,SFSWAP,32.822,0.0,66.60172704296546
17368,TTPA,32.821,0.0,66.59646166807077
17697,USP11,32.82,0.0,66.59119629317607
15633,SSH1,32.811,0.0,66.58593091828138
7456,IKZF1,32.797,0.0,66.58066554338669
6372,GOLGA4,32.796,0.0,66.575400168492
6142,GEMIN2,32.792,0.0,66.5701347935973
1937,C2CD5,32.784,0.0,66.56223673125527
5818,FOXRED2,32.784,0.0,66.56223673125527
14458,SETD3,32.782,0.0,66.55433866891323
13492,RETREG2,32.781,0.0,66.54907329401854
8228,KMO,32.779,0.0,66.54380791912385
10476,NKRF,32.777,0.0,66.53854254422914
3582,CRBN,32.767,0.0,66.53327716933445
9001,LZTS1,32.756,0.0,66.52801179443976
11300,OR6C74,32.752,0.0,66.52274641954507
17655,UPK2,32.751,0.0,66.51748104465038
9483,MICALL1,32.746,0.0,66.51221566975569
16976,TOX4,32.745,0.0,66.50695029486099
13271,RAP1GAP,32.741,0.0,66.5016849199663
3823,CXCL10,32.737,0.0,66.4964195450716
12590,PPP4R3A,32.733,0.0,66.49115417017691
9505,MIGA1,32.731,0.0,66.48325610783488
3325,CNOT1,32.731,0.0,66.48325610783488
11975,PHKG2,32.727,0.0,66.47535804549284
10111,NAA30,32.706,0.0,66.47009267059815
12400,POLR3F,32.698,0.0,66.46482729570346
5245,FAM120AOS,32.693,0.0,66.45956192080877
3752,CTF1,32.67,0.0,66.45429654591408
6131,GDF7,32.663,0.0,66.44903117101939
2471,CCL15,32.653,0.0,66.44113310867735
2472,CCL15-CCL14,32.653,0.0,66.44113310867735
3793,CTU2,32.652,0.0,66.43060235888795
10892,OAS2,32.652,0.0,66.43060235888795
16673,TMEM184C,32.641,0.0,66.4227042965459
11539,PAPOLA,32.638,0.0,66.41743892165121
4100,DDX41,32.636,0.0,66.41217354675652
225,ACTR6,32.633,0.0,66.40427548441448
4935,ENOSF1,32.633,0.0,66.40427548441448
16091,TATDN3,32.627,0.0,66.39637742207245
10998,OR10G8,32.623,0.0,66.38847935973041
12553,PPP1R37,32.623,0.0,66.38847935973041
17687,USE1,32.613,0.0,66.38058129738837
565,ALG6,32.611,0.0,66.37531592249368
987,ARHGEF7,32.603,0.0,66.37005054759899
8610,LIG4,32.601,0.0,66.3647851727043
12642,PRDM10,32.598,0.0,66.35951979780961
13385,RBM4B,32.587,0.0,66.35425442291492
9659,MPHOSPH6,32.585,0.0,66.34898904802023
14696,SLC10A1,32.571,0.0,66.34372367312554
7992,KCTD9,32.566,0.0,66.33582561078349
883,APTX,32.566,0.0,66.33582561078349
12020,PIGA,32.556,0.0,66.32792754844145
9867,MT1A,32.55,0.0,66.32266217354676
3149,CLCC1,32.549,0.0,66.31739679865206
15501,SPNS1,32.548,0.0,66.31213142375736
13199,RABGAP1L,32.544,0.0,66.30686604886267
3813,CWC22,32.541,0.0,66.29896798652064
15920,SYMPK,32.541,0.0,66.29896798652064
1789,C15orf38-AP3S2,32.536,0.0,66.28843723673126
1067,ARPIN,32.536,0.0,66.28843723673126
4105,DDX49,32.531,0.0,66.28053917438922
8873,LRRC8A,32.521,0.0,66.27527379949453
15989,TACC3,32.515,0.0,66.27000842459984
17278,TSPAN9,32.501,0.0,66.26474304970515
13457,REEP3,32.499,0.0,66.25947767481046
8290,KRT36,32.496,0.0,66.2515796124684
4554,DTNBP1,32.496,0.0,66.2515796124684
7841,KANK1,32.489,0.0,66.24368155012637
2237,CARS2,32.485,0.0,66.23841617523168
14044,RUFY3,32.484,0.0,66.23315080033699
16690,TMEM204,32.48,0.0,66.2278854254423
9017,MAD1L1,32.463,0.0,66.2226200505476
5751,FNDC5,32.461,0.0,66.2173546756529
1576,BMI1,32.452,0.0,66.21208930075821
9346,MED6,32.45,0.0,66.20682392586352
8097,KIF4A,32.441,0.0,66.19892586352148
6634,GRPEL2,32.441,0.0,66.19892586352148
6582,GRB10,32.436,0.0,66.19102780117944
8708,LMF2,32.429,0.0,66.18576242628475
15126,SMARCA4,32.415,0.0,66.18049705139006
7534,IL4,32.4,0.0,66.17523167649537
5703,FLAD1,32.392,0.0,66.16996630160067
5986,GAGE12J,32.378,0.0,66.16206823925863
12425,POP5,32.378,0.0,66.16206823925863
17116,TRIM33,32.376,0.0,66.1541701769166
4972,EPB41L5,32.37,0.0,66.1489048020219
15050,SLC8A1,32.358,0.0,66.14363942712721
2631,CD70,32.346,0.0,66.13837405223252
16713,TMEM233,32.333,0.0,66.13310867733783
6174,GGCX,32.328,0.0,66.12784330244314
106,ABR,32.322,0.0,66.12257792754845
10259,NDP,32.316,0.0,66.11731255265376
11931,PGPEP1,32.309,0.0,66.11204717775905
2673,CDC42EP1,32.304,0.0,66.10678180286436
165,ACOT8,32.293,0.0,66.10151642796967
5982,GAGE12F,32.286,0.0,66.08835299073293
5985,GAGE12I,32.286,0.0,66.08835299073293
5993,GAGE7,32.286,0.0,66.08835299073293
5983,GAGE12G,32.286,0.0,66.08835299073293
1747,C11orf52,32.285,0.0,66.0751895534962
15971,SYTL4,32.274,0.0,66.06992417860151
8225,KLRG1,32.26,0.0,66.06465880370682
4387,DNAJC12,32.24,0.0,66.05939342881213
16933,TNS3,32.236,0.0,66.05412805391744
16112,TBC1D23,32.234,0.0,66.04886267902275
4718,EFCAB11,32.232,0.0,66.04359730412806
9396,METTL16,32.231,0.0,66.03833192923337
7355,IFIT5,32.229,0.0,66.03306655433867
10479,NKX2-1,32.223,0.0,66.02780117944398
1639,BRAT1,32.219,0.0,66.02253580454929
18175,YJU2,32.218,0.0,66.0172704296546
15017,SLC6A1,32.212,0.0,66.00937236731255
11973,PHKB,32.212,0.0,66.00937236731255
10110,NAA25,32.211,0.0,66.00147430497051
17667,UQCR11,32.207,0.0,65.99620893007582
767,ANXA10,32.202,0.0,65.99094355518112
13424,RCC1L,32.201,0.0,65.98304549283908
3598,CREM,32.201,0.0,65.98304549283908
4477,DPH2,32.199,0.0,65.97514743049705
10208,NCAPD3,32.192,0.0,65.96988205560235
12394,POLR2M,32.1905,3.2152145340552294,65.96461668070766
5758,FNTB,32.177,0.0,65.95935130581297
8575,LGALS9,32.173,0.0,65.95408593091828
5306,FAM177A1,32.158,0.0,65.94882055602359
14266,SCYL2,32.142,0.0,65.9435551811289
2665,CDC34,32.14,0.0,65.93565711878686
13332,RB1,32.14,0.0,65.93565711878686
4851,ELK1,32.139,0.0,65.92775905644483
10614,NPDC1,32.136,0.0,65.92249368155014
16803,TMEM87A,32.131,0.0,65.91722830665543
5176,EZH2,32.13,0.0,65.91196293176074
195,ACSM5,32.128,0.0,65.90669755686605
17905,VRK2,32.127,0.0,65.90143218197136
2767,CDKN2D,32.112,0.0,65.89616680707667
813,AP5M1,32.111,0.0,65.89090143218198
8920,LSR,32.106,0.0,65.88563605728727
18250,ZBTB7A,32.102,0.0,65.88037068239258
9257,MCAT,32.097,0.0,65.87510530749789
5618,FGD4,32.063,0.0,65.8698399326032
5302,FAM172A,32.057,0.0,65.86457455770851
10531,NMNAT1,32.055,0.0,65.85930918281382
6468,GPN3,32.045,0.0,65.85404380791913
5744,FNBP4,32.039,0.0,65.84877843302444
15491,SPINK7,32.037,0.0,65.84351305812974
17227,TRUB1,32.015,0.0,65.83824768323505
7867,KBTBD11,32.013,0.0,65.83298230834035
17765,USP8,32.012,0.0,65.82771693344566
12076,PIP4P2,32.01,0.0,65.82245155855097
4305,DLGAP5,32.008,0.0,65.81718618365628
1566,BLOC1S3,32.006,0.0,65.81192080876158
1193,ATG16L1,31.969,0.0,65.8066554338669
6706,GTF3C4,31.96,0.0,65.8013900589722
11415,OTUD6A,31.959,0.0,65.79612468407751
7574,ING2,31.95,0.0,65.79085930918282
17893,VPS45,31.941,0.0,65.78559393428812
14338,SELENOI,31.94,0.0,65.78032855939342
18403,ZMYM2,31.934,0.0,65.77506318449873
14308,SEC16A,31.931,0.0,65.76979780960404
15879,SURF1,31.928,0.0,65.76453243470935
6064,GATAD1,31.926,0.0,65.75926705981466
17431,TXNDC15,31.924,0.0,65.75400168491997
3328,CNOT2,31.919,0.0,65.74873631002527
6007,GALNT1,31.913,0.0,65.74347093513057
10412,NFX1,31.91,0.0,65.73820556023588
13741,RNF185,31.907,0.0,65.73030749789385
10413,NFXL1,31.907,0.0,65.73030749789385
11413,OTUD4,31.904,0.0,65.72240943555181
12856,PRUNE2,31.897,0.0,65.71714406065712
6711,GTPBP2,31.892,0.0,65.71187868576243
16044,TAOK3,31.889,0.0,65.70661331086774
14468,SETX,31.888,0.0,65.6987152485257
15238,SNIP1,31.888,0.0,65.6987152485257
1646,BRD3,31.88,0.0,65.69081718618366
10828,NUMB,31.869,0.0,65.68291912384161
16007,TAF1C,31.869,0.0,65.68291912384161
2526,CCNP,31.866,0.0,65.67502106149958
2336,CCDC117,31.863,0.0,65.66975568660489
17815,VCAM1,31.855,0.0,65.66449031171018
17999,WDR45B,31.852,0.0,65.65659224936815
584,ALOX5,31.852,0.0,65.65659224936815
5341,FAM210A,31.846,0.0,65.64869418702611
16016,TAF6,31.831,0.0,65.64342881213142
70,ABCG2,31.827,0.0,65.63816343723673
13668,RMI1,31.825,0.0,65.63289806234204
642,ANAPC7,31.822499999999998,6.4905331445113195,65.62763268744735
2983,CHAF1A,31.819,0.0,65.62236731255265
17596,UGT2A3,31.804,0.0,65.61710193765796
8928,LTBP1,31.803,0.0,65.61183656276327
4620,DYNC2I2,31.791,0.0,65.60393850042124
7386,IFRD1,31.791,0.0,65.60393850042124
17436,TXNDC8,31.786,0.0,65.5960404380792
3632,CRTC2,31.78,0.0,65.59077506318451
613,AMIGO1,31.769,0.0,65.58550968828982
10093,MYZAP,31.746,0.0,65.58024431339511
897,AQR,31.742,0.0,65.57497893850042
1481,BCL2L2,31.74,0.0,65.56971356360573
16098,TBC1D10B,31.739,0.0,65.56444818871103
363,ADNP,31.736,0.0,65.55918281381634
470,AIG1,31.734,0.0,65.55391743892164
17641,UNC93B1,31.73,0.0,65.54865206402695
3553,CPSF2,31.729,0.0,65.54338668913226
2307,CBX2,31.72,0.0,65.53812131423757
3157,CLCN7,31.709,0.0,65.53285593934288
3584,CRCT1,31.705,0.0,65.52759056444819
2318,CC2D1B,31.698,0.0,65.5223251895535
16488,TJAP1,31.693,0.0,65.51705981465881
1383,B4GALT4,31.69,0.0,65.51179443976412
13429,RCL1,31.681,0.0,65.50652906486943
1403,BAG5,31.674,0.0,65.50126368997473
9540,MKRN2,31.673,0.0,65.49336562763268
12691,PRKACG,31.673,0.0,65.49336562763268
17263,TSPAN15,31.672,0.0,65.48546756529065
14674,SKA2,31.6715,17.336136954350586,65.48020219039596
15852,SULT1C2,31.669,0.0,65.47493681550127
1581,BMP2K,31.667,0.0,65.46967144060658
8772,LRATD2,31.658,0.0,65.46440606571188
576,ALKBH7,31.657,0.0,65.45914069081718
6305,GMEB2,31.655,0.0,65.45387531592249
7195,HSCB,31.654,0.0,65.4486099410278
17959,WASHC4,31.644,0.0,65.4433445661331
10525,NME6,31.639,0.0,65.43807919123842
6169,GGA1,31.627,0.0,65.43281381634372
4555,DTWD1,31.625,0.0,65.42754844144903
1098,AS3MT,31.62,0.0,65.42228306655434
10322,NECTIN1,31.611,0.0,65.41701769165965
1001,ARIH2OS,31.61,0.0,65.41175231676495
18267,ZC3H14,31.608,0.0,65.40648694187026
12327,PNPLA4,31.606,0.0,65.40122156697556
13058,PUS3,31.604,0.0,65.39595619208087
6906,HEATR3,31.599,0.0,65.39069081718618
18760,ZNF638,31.589,0.0,65.38542544229149
9690,MRAS,31.586,0.0,65.37752737994946
1042,ARMC9,31.586,0.0,65.37752737994946
11691,PCGF1,31.581,0.0,65.36962931760742
6890,HDAC7,31.574,0.0,65.36436394271273
17944,WAPL,31.566,0.0,65.35909856781802
1320,ATXN3,31.56,0.0,65.35120050547599
16199,TCF20,31.56,0.0,65.35120050547599
889,AQP2,31.539,0.0,65.34330244313395
15945,SYNRG,31.538,0.0,65.33803706823926
18104,XAB2,31.522,0.0,65.33277169334457
17992,WDR37,31.521,0.0,65.32750631844986
17755,USP48,31.51,0.0,65.32224094355517
9512,MINDY3,31.505,0.0,65.31697556866048
12974,PTGES3L-AARSD1,31.492,5.23683282146757,65.31171019376579
8192,KLHL41,31.49,0.0,65.3064448188711
9950,MTX3,31.483,0.0,65.30117944397641
10659,NPS,31.481,0.0,65.29591406908172
6339,GNE,31.473,0.0,65.29064869418703
1654,BRI3,31.461,0.0,65.28538331929234
16175,TBXT,31.459,0.0,65.28011794439765
14857,SLC27A4,31.45,0.0,65.27485256950295
11580,PARVG,31.447,0.0,65.26958719460826
6363,GNPTG,31.444,0.0,65.26432181971357
11745,PDCD7,31.438,0.0,65.25905644481888
12348,POGLUT1,31.436,0.0,65.25379106992418
10058,MYO1E,31.429,0.0,65.24589300758214
10546,NOA1,31.429,0.0,65.24589300758214
11366,ORMDL1,31.427,0.0,65.2379949452401
15948,SYPL2,31.423,0.0,65.23009688289805
18029,WDR89,31.423,0.0,65.23009688289805
9585,MMP2,31.414,0.0,65.22219882055602
1741,C11orf21,31.406,0.0,65.21693344566133
6844,HAUS3,31.405,0.0,65.21166807076663
2087,CA8,31.402,0.0,65.20640269587194
17911,VSIG2,31.395,0.0,65.20113732097725
6049,GAS2,31.394,0.0,65.19587194608256
2189,CANT1,31.391,0.0,65.19060657118787
8078,KIF1B,31.389,0.0,65.18534119629318
11866,PEX12,31.374,0.0,65.18007582139849
6135,GDNF,31.367,0.0,65.17217775905645
8882,LRRFIP2,31.367,0.0,65.17217775905645
18398,ZMAT5,31.359,0.0,65.16427969671442
3232,CLK3,31.356,0.0,65.15901432181971
9169,MAPK9,31.345,0.0,65.15374894692502
109,ABRAXAS1,31.337,0.0,65.14848357203033
17398,TUBGCP4,31.321,0.0,65.14321819713564
11220,OR52E4,31.313,0.0,65.13795282224095
9335,MED22,31.3,0.0,65.13268744734624
7354,IFIT3,31.295,0.0,65.12742207245155
17042,TRAF2,31.293,0.0,65.12215669755686
2746,CDK5RAP2,31.28,0.0,65.11689132266217
9634,MORC2,31.279,0.0,65.11162594776748
10720,NRN1,31.278,0.0,65.10636057287279
5749,FNDC3B,31.264,0.0,65.1010951979781
8574,LGALS8,31.263,0.0,65.0958298230834
17772,UTP14A,31.261,0.0,65.09056444818872
11561,PARM1,31.26,0.0,65.08529907329402
2234,CARNMT1,31.249,0.0,65.08003369839933
15409,SPATA20,31.245,0.0,65.07476832350463
12857,PRX,31.244,0.0,65.06950294860994
10842,NUP42,31.241,0.0,65.06423757371525
12546,PPP1R21,31.238,0.0,65.05370682392586
9631,MON1B,31.238,0.0,65.05370682392586
16658,TMEM175,31.238,0.0,65.05370682392586
